,Unnamed: 0,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,y
3718,3718,85,372.0,13,90,27,0,0,100,0.0,7,8,19,0,26,2.0,2,2,1.0,26.0,2.0,2.0,0.0,33.0,1
3719,3719,74,254.0,15,66,39,0,0,95,8.0,4,6,74,0,38,7.0,1,1,6.0,41.0,6.0,4.0,1.0,53.0,1
3720,3720,92,183.0,37,103,19,0,0,100,0.0,7,8,0,0,26,0.0,1,1,0.0,52.0,0.0,2.0,0.0,0.0,1
3721,3721,86,400.0,9,107,43,0,0,100,0.0,7,8,43,1,33,13.0,0,0,5.0,84.0,3.0,2.0,0.0,38.0,1
3722,3722,88,242.0,21,97,31,0,0,100,0.0,7,8,38,0,23,3.0,1,1,1.0,39.0,4.0,3.0,0.0,33.0,1
3723,3723,64,285.0,4,134,20,1,1,100,0.0,0,8,4,1,30,0.0,6,6,5.0,52.0,4.0,1.0,1.0,75.0,1
3724,3724,86,131.0,2,73,25,0,0,100,0.0,7,8,11,4,38,1.0,1,1,9.0,49.0,8.0,3.0,0.0,73.0,1
3725,3725,66,367.0,30,84,31,0,0,97,2.0,4,6,20,0,32,6.0,1,0,15.0,52.0,3.0,2.0,0.0,31.0,0
3726,3726,69,312.0,15,94,27,1,0,82,11.0,4,5,30,0,18,15.0,0,0,54.0,62.0,2.0,2.0,1.0,56.0,1
3727,3727,74,305.0,3,146,17,1,1,94,4.0,2,4,8,2,17,10.0,0,0,1.0,46.0,2.0,2.0,0.0,31.0,1
3728,3728,81,17.0,12,39,12,0,0,100,0.0,7,8,2,0,15,14.0,0,0,4.0,83.0,4.0,2.0,0.0,67.0,1
3729,3729,89,378.0,7,141,21,0,0,100,0.0,7,8,10,1,24,15.0,0,0,2.0,6.0,1.0,2.0,0.0,23.0,1
3730,3730,88,469.0,5,106,18,0,0,100,0.0,7,8,18,3,26,0.0,0,0,14.0,52.0,4.0,1.0,0.0,63.0,1
3731,3731,84,413.0,2,106,35,0,0,100,0.0,7,8,44,2,19,1.0,4,4,2.0,52.0,9.0,2.0,0.0,53.0,1
3732,3732,69,180.0,9,101,30,1,1,100,0.0,6,7,9,2,29,16.0,0,0,25.0,52.0,3.0,2.0,1.0,45.0,0
3733,3733,66,265.0,4,78,50,1,0,88,11.0,3,5,51,5,12,2.0,4,4,24.0,56.0,7.0,2.0,3.0,39.0,1
3734,3734,77,473.0,4,86,40,0,0,100,0.0,7,8,46,7,10,3.0,1,1,14.0,30.0,9.0,2.0,0.0,55.0,1
3735,3735,68,273.0,8,105,44,3,1,86,11.0,0,2,25,2,20,1.0,1,1,5.0,77.0,9.0,4.0,0.0,68.0,1
3736,3736,69,180.0,2,99,27,0,0,100,0.0,7,8,19,1,20,2.0,3,3,81.0,52.0,5.0,1.0,3.0,78.0,1
3737,3737,89,172.0,19,87,22,0,0,100,0.0,7,8,49,0,23,18.0,0,0,14.0,52.0,2.0,2.0,0.0,40.0,1
3738,3738,59,107.0,3,42,25,0,0,96,3.0,4,6,8,5,12,1.0,2,2,48.0,80.0,7.0,2.0,2.0,50.0,0
3739,3739,72,212.0,33,106,12,1,1,100,0.0,6,8,18,0,17,19.0,0,0,5.0,8.0,4.0,1.0,0.0,56.0,1
3740,3740,81,271.0,10,59,20,0,0,100,0.0,7,8,18,1,25,0.0,1,1,0.0,67.0,1.0,2.0,0.0,23.0,1
3741,3741,75,398.0,7,147,12,1,1,100,0.0,6,8,14,2,17,6.0,0,0,0.0,97.0,1.0,1.0,0.0,18.0,1
3742,3742,72,238.0,8,110,14,1,0,93,3.0,3,5,31,1,20,4.0,2,2,8.0,52.0,5.0,2.0,0.0,56.0,1
3743,3743,82,34.0,5,26,4,0,0,100,0.0,7,8,4,1,50,5.0,0,0,0.0,95.0,0.0,2.0,0.0,50.0,1
3744,3744,84,156.0,26,100,36,0,0,94,32.0,6,6,29,0,19,0.0,0,0,9.0,52.0,1.0,2.0,0.0,27.0,0
3745,3745,62,135.0,6,55,11,1,0,77,4.0,4,5,12,1,46,15.0,0,0,70.0,85.0,3.0,2.0,1.0,71.0,1
3746,3746,70,395.0,3,72,45,0,0,100,0.0,7,8,66,1,30,1.0,3,3,33.0,100.0,9.0,2.0,1.0,85.0,1
3747,3747,85,183.0,16,99,18,0,0,100,0.0,7,8,0,0,0,1.0,1,1,18.0,52.0,4.0,2.0,0.0,67.0,1
3748,3748,66,107.0,30,84,31,0,0,97,2.0,4,6,4,0,32,0.0,2,2,15.0,52.0,4.0,2.0,0.0,38.0,0
3749,3749,69,199.0,2,83,61,1,1,100,0.0,6,8,23,2,18,1.0,3,3,14.0,68.0,4.0,4.0,1.0,33.0,1
3750,3750,68,199.0,2,90,28,0,0,97,54.0,6,6,29,3,34,1.0,1,1,60.0,42.0,4.0,2.0,2.0,67.0,0
3751,3751,63,118.0,6,61,29,0,0,100,0.0,7,8,10,2,24,0.0,3,3,78.0,52.0,7.0,1.0,4.0,62.0,0
3752,3752,68,180.0,7,72,24,0,0,92,35.0,6,6,35,1,56,3.0,1,1,48.0,43.0,3.0,3.0,1.0,86.0,0
3753,3753,78,249.0,7,86,37,0,0,100,0.0,7,8,54,5,42,2.0,4,4,41.0,84.0,4.0,6.0,0.0,79.0,1
3754,3754,59,141.0,1,65,23,0,0,96,1.0,4,6,25,4,16,0.0,4,4,0.0,95.0,3.0,2.0,0.0,43.0,1
3755,3755,61,279.0,4,86,45,0,0,98,69.0,6,6,23,1,30,4.0,1,1,43.0,76.0,10.0,2.0,4.0,60.0,1
3756,3756,70,187.0,2,92,32,0,0,97,19.0,6,6,11,4,29,1.0,4,4,47.0,101.0,8.0,2.0,3.0,63.0,0
3757,3757,84,387.0,227,322,4,0,0,100,0.0,7,8,24,0,25,3.0,1,1,22.0,52.0,1.0,2.0,0.0,100.0,1
3758,3758,60,65.0,8,28,22,1,1,95,14.0,6,6,27,4,14,14.0,0,0,27.0,59.0,7.0,3.0,1.0,50.0,0
3759,3759,66,46.0,4,78,51,0,0,98,5.0,4,6,3,4,68,1.0,3,3,32.0,35.0,6.0,4.0,0.0,91.0,0
3760,3760,87,183.0,24,108,29,0,0,100,0.0,7,8,0,0,41,4.0,5,5,5.0,63.0,3.0,3.0,0.0,67.0,1
3761,3761,60,183.0,6,77,18,3,3,100,0.0,0,8,0,2,32,0.0,4,4,19.0,52.0,2.0,2.0,1.0,40.0,1
3762,3762,79,133.0,2,60,38,0,0,100,0.0,7,8,37,2,8,1.0,4,4,12.0,52.0,3.0,2.0,1.0,27.0,1
3763,3763,78,188.0,5,106,40,0,0,100,0.0,7,8,34,3,28,2.0,1,1,5.0,51.0,6.0,5.0,0.0,52.0,1
3764,3764,89,277.0,4,87,25,0,0,100,0.0,7,8,27,3,30,4.0,1,1,2.0,9.0,1.0,2.0,0.0,30.0,1
3765,3765,69,201.0,9,66,37,0,0,97,0.0,4,6,17,2,30,9.0,0,0,2.0,46.0,5.0,2.0,1.0,32.0,1
3766,3766,79,243.0,5,84,29,1,1,81,6.0,4,4,39,1,35,0.0,1,1,0.0,52.0,3.0,2.0,1.0,50.0,1
3767,3767,79,124.0,11,134,21,0,0,100,0.0,7,8,5,1,35,5.0,1,1,42.0,25.0,3.0,3.0,1.0,60.0,1
3768,3768,81,216.0,0,84,25,0,0,100,0.0,7,8,35,1,35,1.0,1,1,0.0,52.0,1.0,4.0,0.0,38.0,0
3769,3769,83,187.0,3,59,19,0,0,100,0.0,7,8,32,2,37,0.0,3,3,6.0,93.0,5.0,1.0,0.0,75.0,1
3770,3770,60,343.0,5,58,5,2,1,67,1.0,4,5,10,2,17,6.0,0,0,5.0,93.0,4.0,1.0,0.0,83.0,0
3771,3771,86,188.0,2,108,26,0,0,100,0.0,7,8,29,1,14,14.0,0,0,8.0,70.0,7.0,2.0,0.0,63.0,1
3772,3772,79,439.0,15,142,17,2,2,89,68.0,6,3,38,0,11,15.0,0,0,3.0,52.0,5.0,2.0,0.0,50.0,0
3773,3773,72,280.0,2,97,54,0,0,100,0.0,7,8,11,8,20,5.0,2,1,22.0,37.0,9.0,4.0,1.0,44.0,1
3774,3774,71,409.0,12,137,44,0,0,100,0.0,7,8,44,0,18,1.0,2,2,47.0,93.0,14.0,3.0,4.0,60.0,1
3775,3775,84,183.0,7,91,17,0,0,100,0.0,7,8,0,3,35,3.0,1,1,11.0,48.0,4.0,2.0,0.0,55.0,1
3776,3776,74,198.0,4,53,11,1,1,92,62.0,6,2,12,1,33,4.0,2,2,3.0,52.0,2.0,1.0,0.0,43.0,1
3777,3777,92,137.0,26,89,19,0,0,100,0.0,7,8,15,0,58,7.0,0,0,1.0,0.0,1.0,5.0,0.0,78.0,0
3778,3778,68,269.0,0,38,12,1,1,88,29.0,6,2,10,4,25,4.0,3,3,35.0,96.0,5.0,2.0,0.0,78.0,1
3779,3779,65,502.0,1,71,78,1,1,99,15.0,6,6,100,19,15,0.0,6,6,10.0,90.0,10.0,3.0,1.0,38.0,0
3780,3780,81,320.0,0,92,56,0,0,100,0.0,7,8,61,5,16,1.0,4,4,4.0,56.0,9.0,3.0,1.0,41.0,1
3781,3781,74,183.0,4,100,8,1,1,88,30.0,6,6,0,1,13,4.0,1,1,2.0,52.0,1.0,1.0,0.0,43.0,1
3782,3782,76,267.0,5,88,33,3,3,94,36.0,6,2,51,2,24,14.0,0,0,3.0,52.0,2.0,1.0,0.0,21.0,0
3783,3783,85,173.0,16,51,9,0,0,100,0.0,7,8,28,0,0,0.0,1,1,13.0,52.0,4.0,2.0,0.0,80.0,1
3784,3784,64,173.0,1,69,43,0,0,93,3.0,4,6,55,4,20,0.0,2,2,11.0,100.0,4.0,2.0,0.0,35.0,1
3785,3785,89,521.0,15,244,27,0,0,100,0.0,7,8,30,0,19,0.0,0,0,3.0,52.0,3.0,1.0,0.0,33.0,1
3786,3786,84,226.0,2,109,27,0,0,96,46.0,6,6,37,1,61,1.0,1,1,18.0,63.0,2.0,4.0,0.0,67.0,1
3787,3787,82,289.0,7,71,20,0,0,100,0.0,7,8,14,3,45,6.0,0,0,19.0,52.0,3.0,1.0,0.0,57.0,1
3788,3788,91,153.0,16,107,7,0,0,100,0.0,7,8,26,0,14,5.0,0,0,2.0,52.0,1.0,2.0,0.0,100.0,1
3789,3789,77,345.0,5,108,23,0,0,91,54.0,6,6,28,2,22,0.0,1,1,35.0,52.0,3.0,1.0,1.0,36.0,1
3790,3790,66,198.0,1,103,18,2,2,83,10.0,4,2,11,2,39,0.0,1,1,0.0,59.0,0.0,3.0,0.0,50.0,0
3791,3791,86,94.0,9,90,23,0,0,100,0.0,7,8,7,2,16,14.0,0,0,14.0,92.0,2.0,1.0,1.0,38.0,1
3792,3792,39,80.0,11,11,0,2,2,0,1.0,0,2,11,1,0,0.0,4,4,28.0,52.0,3.0,2.0,1.0,67.0,0
3793,3793,83,197.0,3,62,18,0,0,100,0.0,6,7,32,3,39,3.0,2,2,22.0,50.0,5.0,3.0,0.0,90.0,1
3794,3794,77,183.0,9,59,29,0,0,100,0.0,7,8,0,2,14,18.0,0,0,43.0,52.0,4.0,1.0,1.0,31.0,1
3795,3795,81,299.0,3,68,38,0,0,95,13.0,6,6,36,2,50,0.0,1,1,6.0,37.0,2.0,7.0,0.0,47.0,0
3796,3796,62,335.0,2,26,19,0,0,100,0.0,7,8,7,7,29,0.0,2,2,49.0,52.0,6.0,4.0,4.0,67.0,1
3797,3797,85,340.0,2,140,18,0,0,100,0.0,7,8,18,3,16,2.0,1,1,12.0,52.0,4.0,1.0,0.0,63.0,1
3798,3798,84,385.0,5,79,22,0,0,96,26.0,6,6,30,3,57,8.0,0,0,6.0,93.0,3.0,5.0,0.0,89.0,1
3799,3799,83,308.0,20,114,30,0,0,100,0.0,7,8,29,0,50,2.0,1,1,16.0,20.0,4.0,4.0,0.0,75.0,1
3800,3800,65,372.0,4,135,32,0,0,97,48.0,6,6,28,2,0,4.0,2,2,57.0,52.0,11.0,2.0,6.0,62.0,1
3801,3801,66,314.0,7,96,34,0,0,78,26.0,5,6,41,1,56,1.0,4,4,49.0,82.0,3.0,9.0,1.0,71.0,0
3802,3802,85,211.0,5,73,19,0,0,100,0.0,7,8,33,4,11,0.0,1,1,17.0,52.0,3.0,1.0,0.0,33.0,1
3804,3804,83,183.0,7,84,14,0,0,100,0.0,7,8,0,1,14,0.0,1,1,27.0,52.0,3.0,1.0,0.0,57.0,1
3805,3805,57,146.0,38,95,9,7,5,28,15.0,5,2,6,0,33,1.0,7,7,29.0,52.0,2.0,1.0,1.0,43.0,0
3806,3806,86,188.0,19,92,25,0,0,100,0.0,7,8,15,0,19,0.0,1,1,0.0,58.0,1.0,3.0,1.0,38.0,1
3807,3807,55,337.0,8,53,25,1,0,81,19.0,6,5,28,1,11,5.0,0,0,25.0,100.0,7.0,2.0,2.0,75.0,1
3808,3808,89,212.0,4,107,21,0,0,100,0.0,7,8,2,1,14,0.0,0,0,6.0,71.0,2.0,2.0,0.0,50.0,1
3809,3809,72,247.0,5,93,19,1,1,90,6.0,4,3,23,3,19,0.0,4,4,46.0,89.0,2.0,2.0,1.0,67.0,0
3810,3810,56,219.0,7,99,36,1,1,97,0.0,4,6,40,2,38,1.0,4,4,26.0,42.0,4.0,3.0,0.0,39.0,1
3811,3811,74,118.0,2,73,15,0,0,88,6.0,4,6,32,2,65,20.0,0,0,20.0,85.0,4.0,5.0,0.0,90.0,1
3812,3812,79,330.0,9,93,29,0,0,100,0.0,7,8,21,2,41,0.0,3,3,26.0,75.0,7.0,2.0,1.0,69.0,0
3813,3813,65,328.0,2,103,13,1,1,82,16.0,5,2,36,1,41,4.0,1,1,77.0,52.0,3.0,2.0,1.0,86.0,0
3814,3814,80,202.0,12,85,25,0,0,100,0.0,7,8,43,0,32,0.0,2,2,3.0,6.0,2.0,4.0,0.0,86.0,1
3815,3815,78,188.0,3,72,20,1,1,96,45.0,6,3,24,7,43,0.0,2,2,1.0,91.0,1.0,5.0,0.0,43.0,1
3816,3816,60,267.0,4,115,37,0,0,97,3.0,4,6,42,3,38,4.0,2,2,33.0,65.0,5.0,5.0,1.0,73.0,1
3817,3817,66,123.0,5,51,38,0,0,97,9.0,4,6,26,1,26,0.0,4,3,38.0,61.0,5.0,3.0,1.0,53.0,0
3818,3818,80,372.0,13,71,9,0,0,100,0.0,7,8,14,0,33,0.0,4,4,35.0,52.0,1.0,1.0,1.0,29.0,1
3819,3819,71,207.0,6,187,22,0,0,100,0.0,7,8,3,1,23,0.0,2,2,79.0,95.0,10.0,1.0,7.0,100.0,1
3820,3820,84,391.0,18,84,27,0,0,100,0.0,7,8,22,0,22,3.0,1,1,11.0,52.0,4.0,2.0,0.0,33.0,1
3821,3821,68,331.0,11,134,39,0,0,92,2.0,4,6,23,1,31,0.0,3,3,37.0,64.0,6.0,6.0,0.0,68.0,0
3822,3822,87,133.0,7,67,11,0,0,100,0.0,7,8,2,1,55,8.0,0,0,0.0,82.0,0.0,2.0,0.0,40.0,1
3823,3823,76,78.0,3,70,23,0,0,100,0.0,7,8,2,5,8,0.0,2,2,76.0,52.0,5.0,2.0,2.0,56.0,1
3824,3824,91,288.0,33,122,16,0,0,100,0.0,7,8,34,0,31,0.0,0,0,2.0,52.0,1.0,1.0,0.0,29.0,1
3825,3825,87,136.0,24,86,16,0,0,100,0.0,7,8,6,0,38,0.0,2,2,0.0,52.0,0.0,1.0,0.0,10.0,1
3826,3826,84,188.0,12,78,30,0,0,100,0.0,7,8,30,0,21,2.0,1,1,0.0,52.0,1.0,2.0,1.0,75.0,1
3827,3827,75,153.0,15,83,22,0,0,95,20.0,6,6,39,0,18,1.0,5,5,13.0,52.0,1.0,2.0,0.0,33.0,1
3829,3829,79,99.0,12,28,4,0,0,100,0.0,7,8,16,0,50,0.0,0,0,40.0,52.0,1.0,2.0,0.0,50.0,1
3830,3830,83,199.0,9,98,53,0,0,100,0.0,7,8,77,2,20,0.0,2,2,14.0,52.0,4.0,1.0,0.0,29.0,0
3831,3831,83,187.0,13,99,12,0,0,92,6.0,4,6,22,0,17,22.0,0,0,23.0,52.0,1.0,1.0,0.0,50.0,1
3832,3832,69,315.0,8,81,41,0,0,100,0.0,7,8,55,1,45,0.0,3,3,57.0,93.0,2.0,9.0,2.0,79.0,1
3833,3833,77,285.0,7,74,14,0,0,100,0.0,7,8,21,3,0,12.0,0,0,23.0,52.0,9.0,2.0,2.0,69.0,0
3834,3834,80,135.0,24,98,18,0,0,94,18.0,6,6,16,0,44,2.0,1,1,6.0,52.0,4.0,1.0,0.0,71.0,1
3835,3835,85,208.0,7,131,15,0,0,100,0.0,7,8,33,1,33,1.0,1,1,12.0,52.0,1.0,1.0,0.0,40.0,1
3836,3836,77,210.0,16,118,22,0,0,100,0.0,7,8,6,0,60,0.0,2,2,52.0,83.0,6.0,2.0,0.0,100.0,0
3837,3837,72,444.0,12,78,18,0,0,100,0.0,7,8,16,0,22,0.0,0,0,74.0,52.0,5.0,2.0,4.0,63.0,0
3838,3838,81,165.0,2,67,36,0,0,100,0.0,7,8,33,4,22,9.0,0,0,7.0,33.0,6.0,3.0,0.0,75.0,1
3839,3839,77,254.0,8,39,25,0,0,96,67.0,6,6,16,3,4,7.0,0,0,1.0,52.0,4.0,2.0,1.0,19.0,0
3840,3840,89,290.0,12,71,9,0,0,100,0.0,7,8,29,0,0,9.0,0,0,15.0,52.0,1.0,2.0,0.0,33.0,1
3841,3841,79,45.0,10,61,22,0,0,95,13.0,6,6,1,2,41,2.0,1,1,0.0,37.0,2.0,3.0,0.0,50.0,1
3842,3842,87,276.0,9,92,25,0,0,100,0.0,7,8,38,2,32,1.0,2,2,7.0,52.0,3.0,3.0,0.0,67.0,1
3843,3843,68,288.0,3,108,19,0,0,86,2.0,4,6,37,3,10,2.0,1,1,6.0,101.0,4.0,1.0,0.0,38.0,1
3844,3844,90,180.0,3,87,18,0,0,100,0.0,7,8,5,1,28,18.0,0,0,0.0,72.0,0.0,1.0,1.0,13.0,1
3845,3845,70,156.0,5,58,3,0,0,100,0.0,7,8,3,1,33,1.0,2,2,95.0,88.0,1.0,1.0,1.0,100.0,1
3846,3846,75,143.0,1,53,27,0,0,97,29.0,6,6,18,6,45,1.0,1,1,10.0,89.0,3.0,6.0,0.0,64.0,1
3847,3847,88,154.0,11,69,9,0,0,100,0.0,7,8,22,1,67,10.0,1,1,2.0,70.0,1.0,3.0,0.0,80.0,1
3848,3848,69,403.0,1,95,16,0,0,76,50.0,6,6,51,3,29,0.0,2,2,34.0,52.0,5.0,1.0,2.0,64.0,1
3849,3849,69,307.0,15,80,16,0,0,100,0.0,7,8,9,0,25,14.0,0,0,60.0,0.0,8.0,2.0,5.0,83.0,0
3850,3850,79,183.0,4,81,18,0,0,94,43.0,6,6,0,1,17,0.0,3,3,0.0,65.0,1.0,3.0,0.0,50.0,1
3851,3851,85,147.0,7,75,36,0,0,97,39.0,6,6,42,1,22,0.0,1,1,0.0,52.0,1.0,1.0,0.0,17.0,1
3852,3852,70,206.0,5,67,27,0,0,96,1.0,4,6,45,2,33,2.0,3,3,11.0,61.0,3.0,2.0,0.0,42.0,1
3853,3853,76,154.0,17,104,26,0,0,100,0.0,7,8,17,0,31,2.0,2,2,25.0,77.0,2.0,2.0,1.0,83.0,1
3854,3854,85,232.0,2,105,26,0,0,100,0.0,7,8,41,2,39,0.0,2,2,5.0,52.0,3.0,3.0,1.0,46.0,1
3855,3855,45,341.0,6,75,25,2,1,85,1.0,3,5,48,3,35,1.0,1,1,89.0,52.0,8.0,1.0,4.0,83.0,0
3856,3856,73,238.0,2,101,44,2,1,87,6.0,4,2,50,2,13,0.0,2,2,5.0,52.0,4.0,1.0,0.0,29.0,1
3857,3857,88,74.0,2,120,23,0,0,100,0.0,7,8,13,2,25,3.0,1,1,2.0,61.0,3.0,1.0,0.0,56.0,1
3858,3858,66,437.0,4,113,27,9,9,96,51.0,0,6,33,2,11,8.0,0,0,17.0,85.0,3.0,1.0,0.0,31.0,1
3859,3859,86,372.0,14,119,23,0,0,96,49.0,6,6,7,0,26,0.0,0,0,8.0,52.0,2.0,1.0,0.0,50.0,1
3860,3860,73,94.0,11,80,34,0,0,94,2.0,4,6,2,1,26,4.0,2,2,0.0,72.0,0.0,3.0,0.0,18.0,1
3861,3861,84,222.0,7,101,25,0,0,100,0.0,7,8,39,1,24,0.0,1,1,9.0,52.0,5.0,1.0,0.0,46.0,1
3862,3862,76,157.0,3,83,20,1,1,95,40.0,6,2,7,2,38,1.0,2,2,22.0,73.0,6.0,2.0,0.0,100.0,1
3863,3863,64,320.0,2,96,40,0,0,93,24.0,6,6,42,2,37,0.0,7,7,35.0,77.0,14.0,2.0,1.0,80.0,1
3864,3864,81,336.0,19,68,6,0,0,100,0.0,7,8,10,0,50,18.0,0,0,73.0,52.0,1.0,1.0,0.0,100.0,0
3865,3865,89,388.0,14,116,12,0,0,100,0.0,7,8,47,0,25,0.0,0,0,8.0,52.0,4.0,2.0,0.0,80.0,1
3866,3866,76,182.0,1,93,30,0,0,97,33.0,6,6,21,5,16,2.0,1,1,43.0,98.0,3.0,2.0,1.0,46.0,1
3867,3867,83,289.0,25,115,15,0,0,100,0.0,7,8,35,0,40,24.0,0,0,15.0,31.0,2.0,2.0,1.0,57.0,1
3868,3868,76,183.0,1,45,17,0,0,100,0.0,7,8,0,3,25,0.0,3,3,6.0,52.0,3.0,4.0,2.0,64.0,1
3869,3869,79,163.0,5,90,17,0,0,100,0.0,7,8,23,1,12,1.0,2,2,14.0,38.0,2.0,2.0,1.0,67.0,1
3870,3870,75,125.0,2,66,38,0,0,100,0.0,7,8,24,5,15,8.0,0,0,17.0,15.0,11.0,1.0,0.0,67.0,1
3871,3871,62,175.0,5,41,17,1,1,88,27.0,6,6,4,2,24,0.0,2,2,10.0,73.0,2.0,1.0,0.0,33.0,0
3872,3872,85,148.0,4,58,42,0,0,100,0.0,7,8,62,4,9,0.0,3,3,2.0,100.0,3.0,2.0,0.0,24.0,1
3873,3873,65,406.0,1,72,30,1,1,100,0.0,6,8,40,5,48,2.0,2,2,47.0,65.0,6.0,5.0,0.0,79.0,1
3874,3874,80,391.0,16,136,16,0,0,100,0.0,7,8,30,0,44,1.0,1,1,12.0,13.0,3.0,3.0,1.0,67.0,1
3875,3875,70,214.0,3,93,30,0,0,84,10.0,4,6,32,3,19,24.0,0,0,15.0,52.0,9.0,1.0,0.0,61.0,1
3876,3876,72,387.0,6,107,24,1,1,96,48.0,6,2,26,1,20,0.0,2,2,38.0,52.0,6.0,1.0,2.0,50.0,0
3877,3877,88,183.0,15,120,11,0,0,100,0.0,7,8,0,0,9,1.0,1,1,2.0,52.0,3.0,1.0,0.0,63.0,1
3878,3878,69,166.0,1,97,19,0,0,100,0.0,7,8,13,4,0,0.0,13,13,40.0,52.0,8.0,2.0,4.0,73.0,0
3879,3879,63,437.0,6,154,10,3,1,77,8.0,2,4,27,1,38,5.0,0,0,36.0,31.0,5.0,3.0,0.0,80.0,0
3880,3880,87,437.0,2,137,25,0,0,100,0.0,7,8,25,1,12,4.0,1,1,4.0,52.0,6.0,1.0,0.0,50.0,1
3881,3881,75,328.0,15,162,19,0,0,84,3.0,4,6,19,0,0,0.0,0,0,7.0,52.0,5.0,2.0,0.0,45.0,1
3882,3882,86,12.0,9,62,6,0,0,100,0.0,7,8,2,1,0,1.0,1,1,7.0,52.0,1.0,2.0,0.0,25.0,1
3883,3883,83,232.0,9,83,28,0,0,100,0.0,7,8,53,1,18,11.0,0,0,5.0,12.0,5.0,2.0,0.0,41.0,1
3884,3884,74,160.0,6,85,11,1,1,92,20.0,6,3,13,1,42,0.0,2,1,12.0,52.0,1.0,1.0,0.0,100.0,1
3885,3885,58,61.0,5,82,34,1,0,91,0.0,3,5,3,1,33,5.0,0,0,4.0,52.0,5.0,5.0,0.0,65.0,1
3886,3886,76,183.0,10,51,10,0,0,100,0.0,7,8,0,1,20,17.0,0,0,39.0,22.0,5.0,2.0,0.0,100.0,1
3887,3887,69,70.0,3,35,21,0,0,100,0.0,7,8,24,6,25,2.0,4,4,43.0,52.0,6.0,3.0,3.0,60.0,1
3888,3888,87,153.0,38,83,5,0,0,100,0.0,7,8,12,0,20,2.0,1,1,0.0,52.0,1.0,1.0,0.0,67.0,1
3889,3889,88,457.0,11,169,18,0,0,100,0.0,7,8,28,1,0,12.0,0,0,14.0,52.0,5.0,2.0,0.0,50.0,1
3890,3890,58,171.0,7,49,19,0,0,100,0.0,7,8,41,3,25,1.0,7,7,83.0,70.0,8.0,1.0,7.0,69.0,0
3891,3891,78,341.0,10,94,34,0,0,100,0.0,7,8,26,2,44,0.0,3,3,18.0,57.0,2.0,6.0,0.0,64.0,0
3892,3892,67,190.0,17,83,29,1,0,93,74.0,6,5,28,0,27,17.0,0,0,72.0,52.0,7.0,1.0,3.0,67.0,0
3893,3893,54,191.0,5,89,11,6,4,73,22.0,0,2,14,3,40,4.0,1,1,15.0,73.0,2.0,1.0,0.0,75.0,0
3894,3894,85,224.0,10,101,16,0,0,100,0.0,7,8,5,2,25,13.0,0,0,1.0,72.0,2.0,2.0,0.0,44.0,1
3895,3895,72,183.0,8,57,10,0,0,100,0.0,7,8,0,2,50,8.0,0,0,56.0,52.0,3.0,1.0,3.0,80.0,1
3896,3896,88,454.0,15,119,28,0,0,100,0.0,7,8,3,0,33,0.0,0,0,3.0,47.0,4.0,2.0,0.0,43.0,1
3897,3897,64,286.0,1,97,27,0,0,93,6.0,4,6,55,3,45,0.0,6,6,33.0,57.0,2.0,3.0,1.0,56.0,0
3898,3898,72,150.0,20,43,7,1,0,88,11.0,3,5,25,0,25,0.0,3,3,4.0,52.0,4.0,2.0,0.0,75.0,0
3899,3899,86,192.0,1,88,43,0,0,100,0.0,7,8,11,7,37,0.0,8,8,5.0,52.0,1.0,4.0,0.0,42.0,1
3900,3900,66,195.0,13,67,19,0,0,95,0.0,4,6,20,0,42,3.0,1,1,23.0,83.0,3.0,3.0,0.0,88.0,0
3901,3901,64,241.0,2,92,39,0,0,100,0.0,7,8,50,1,33,0.0,5,5,68.0,66.0,10.0,1.0,4.0,65.0,1
3902,3902,70,297.0,2,140,16,0,0,100,0.0,7,8,12,1,24,16.0,0,0,71.0,48.0,8.0,2.0,3.0,100.0,1
3903,3903,83,414.0,4,135,26,0,0,100,0.0,7,8,24,2,19,0.0,0,0,13.0,8.0,6.0,1.0,0.0,47.0,1
3904,3904,80,242.0,8,86,16,0,0,100,0.0,7,8,12,1,25,0.0,1,1,37.0,48.0,2.0,2.0,1.0,67.0,1
3905,3905,79,214.0,4,85,37,0,0,97,8.0,4,6,15,2,27,4.0,2,2,6.0,78.0,3.0,3.0,0.0,38.0,1
3906,3906,72,254.0,11,68,18,0,0,95,1.0,4,6,24,1,16,4.0,1,1,3.0,19.0,4.0,3.0,0.0,58.0,0
3907,3907,87,270.0,17,96,19,0,0,100,0.0,7,8,51,0,45,0.0,0,0,8.0,36.0,3.0,3.0,0.0,67.0,1
3908,3908,63,298.0,3,90,30,2,0,67,3.0,3,5,25,3,21,2.0,6,6,15.0,43.0,16.0,4.0,1.0,80.0,0
